ID,strength
722,0.441470556766895
723,0.441470556766895
724,0.441470556766895
725,0.441470556766895
726,0.441470556766895
727,0.4788418253484501
728,0.4788418253484501
729,0.4788418253484501
730,0.4788418253484501
731,0.4788418253484501
732,0.5094187704389985
733,0.5094187704389985
734,0.5094187704389985
735,0.5094187704389985
736,0.5094187704389985
737,0.30080528952999164
738,0.30080528952999164
739,0.4155811661754366
740,0.4155811661754366
741,0.417455489379847
742,0.6887803560113294
743,0.6887803560113294
744,0.5840734088993064
745,0.3870172233472518
746,0.3870172233472518
747,0.7094308548829348
748,0.7094308548829348
749,0.7094308548829348
750,0.7094308548829348
751,0.7094308548829348
752,0.7456241416655579
753,0.7456241416655579
754,0.7456241416655579
755,0.7456241416655579
756,0.7456241416655579
757,0.7456241416655579
758,0.5110770749436971
759,0.5110770749436971
760,0.5110770749436971
761,0.5110770749436971
762,0.5110770749436971
763,0.5110770749436971
764,0.5663678651910682
765,0.5663678651910682
766,0.5663678651910682
767,0.5663678651910682
768,0.5663678651910682
769,0.4788418253484501
770,0.4788418253484501
771,0.5094187704389985
772,0.4788418253484501
773,0.5618407476329134
774,0.5618407476329134
775,0.5618407476329134
776,0.3870172233472518
777,0.49260067435103355
778,0.49260067435103355
779,0.4137030426762909
780,0.4137030426762909
781,0.30080528952999164
782,0.4155811661754366
783,0.4155811661754366
784,0.4155811661754366
785,0.4788418253484501
786,0.4788418253484501
787,0.4788418253484501
788,0.4788418253484501
789,0.5094187704389985
790,0.5094187704389985
791,0.5094187704389985
792,0.5094187704389985
793,0.5094187704389985
794,0.426769685637971
795,0.426769685637971
796,0.732833920352353
797,0.7094308548829348
798,0.7094308548829348
799,0.7094308548829348
800,0.7456241416655579
801,0.3295346730393768
802,0.3295346730393768
803,0.49260067435103355
804,0.578243351209886
805,0.578243351209886
806,0.578243351209886
807,0.5618407476329134
808,0.5618407476329134
809,0.3295346730393768
810,0.3295346730393768
811,0.441470556766895
812,0.441470556766895
813,0.441470556766895
814,0.441470556766895
815,0.441470556766895
816,0.732833920352353
817,0.732833920352353
818,0.732833920352353
819,0.732833920352353
820,0.732833920352353
821,0.732833920352353
822,0.463045244844024
823,0.463045244844024
824,0.463045244844024
825,0.426769685637971
826,0.5840734088993064
827,0.6887803560113294
828,0.7301644236503294
829,0.7301644236503294
830,0.37144833915554193
831,0.13613424164552398
832,0.11816602682061118
833,0.10237937960782405
834,0.11366131491087199
835,0.441470556766895
836,0.09559731661865603
837,0.4304683509763322
838,0.5495725108920557
839,0.12940605199380908
840,0.1159142696374666
841,0.441470556766895
842,0.4323118494620525
843,0.11140718550435397
844,0.09107095018057126
845,0.41932600032174194
846,0.4612695550331807
847,0.5370208701932416
848,0.38508359965263317
849,0.3295346730393768
850,0.14284981746990985
851,0.1226658572884221
852,0.13165014590565544
853,0.41932600032174194
854,0.45591810956911594
855,0.39854271335460995
856,0.47010712676872757
857,0.5209363612038146
858,0.06838619367515567
859,0.463045244844024
860,0.1406127311679235
861,0.4487263338460244
862,0.4612695550331807
863,0.08654080713286219
864,0.400450796323557
865,0.41932600032174194
866,0.3556556423894101
867,0.13165014590565544
868,0.14508543495259715
869,0.37731328969385813
870,0.463045244844024
871,0.10689549428679838
872,0.12940605199380908
873,0.34767769634523876
874,0.29873057896067734
875,0.446918364163767
876,0.12041656363383647
877,0.1001197210030691
878,0.4155811661754366
879,0.07065825375766666
880,0.446918364163767
881,0.11366131491087199
882,0.1159142696374666
883,0.08654080713286219
884,0.10689549428679838
885,0.42305553805082646
886,0.1159142696374666
887,0.10463797838186484
888,0.47010712676872757
889,0.1159142696374666
890,0.3496772000586923
891,0.1271606241596645
892,0.11140718550435397
893,0.37144833915554193
894,0.10689549428679838
895,0.09333461707733758
896,0.34567487338557745
897,0.446918364163767
898,0.39279638798127026
899,0.48747256243879983
900,0.09785902563886739
901,0.10915190431780808
902,0.09559731661865603
903,0.4788418253484501
904,0.12041656363383647
905,0.12041656363383647
906,0.07520014799668272
907,0.357641716253989
908,0.4487263338460244
909,0.446918364163767
910,0.1001197210030691
911,0.09559731661865603
912,0.10463797838186484
913,0.37926121195037205
914,0.41932600032174194
915,0.446918364163767
916,0.12041656363383647
917,0.402355178351395
918,0.10463797838186484
919,0.09785902563886739
920,0.446918364163767
921,0.07746993530884966
922,0.12041656363383647
923,0.33561151469675354
924,0.13613424164552398
925,0.07746993530884966
926,0.1406127311679235
927,0.13613424164552398
928,0.12491388503408472
929,0.10689549428679838
930,0.07520014799668272
931,0.12940605199380908
932,0.09559731661865603
933,0.11816602682061118
934,0.1473195612874493
935,0.18505015934703645
936,0.1226658572884221
937,0.29852294685249897
938,0.447461174483366
939,0.1199665549951919
940,0.0998936977398672
941,0.4155811661754366
942,0.07088541977373915
943,0.447461174483366
944,0.11275980282826835
945,0.11613949962216567
946,0.08631420417735583
947,0.10802383897301454
948,0.4226832753005162
949,0.11613949962216567
950,0.10486377908131285
951,0.47098524437733846
952,0.11523850792196973
953,0.3494773994924874
954,0.12805895391653677
955,0.11073072104240893
956,0.37066395901499716
957,0.10689549428679838
958,0.09333461707733758
959,0.34547440912598026
960,0.44673734757726347
961,0.39279638798127026
962,0.48832987827171315
963,0.09740676418743763
964,0.10915190431780808
965,0.0949186097075277
966,0.47797301630101613
967,0.1199665549951919
968,0.1199665549951919
969,0.07451905844169601
970,0.35803852408032105
971,0.4487263338460244
972,0.4463751947460739
973,0.09944162020296006
974,0.09514485521121824
975,0.10486377908131285
976,0.37926121195037205
977,0.4195128412837395
978,0.447461174483366
979,0.12086652254601149
980,0.402355178351395
981,0.10418634451983591
982,0.09876342671777417
983,0.4463751947460739
984,0.07837762631206867
985,0.1199665549951919
986,0.3362176096231835
987,0.37105621897977786
988,0.13613424164552398
989,0.11726546911429894
990,0.1012496813430944
991,0.11321058227168423
992,0.4412883480208239
993,0.09469235436806593
994,0.4297298608552433
995,0.5500376975652377
996,0.12850803966441302
997,0.11501323017250727
998,0.441470556766895
999,0.43194346175869686
1000,0.11118170883764122
1001,0.09084453117912328
1002,0.418952203685433
1003,0.4618026896562869
1004,0.5370208701932416
1005,0.38469644305116285
1006,0.3297376974714355
1007,0.14195515795550775
1008,0.12176629046251117
1009,0.13209880262872345
1010,0.4195128412837395
1011,0.45573910037410836
1012,0.3991155260803631
1013,0.4694038919032846
1014,0.5207733158869454
1015,0.06838619367515567
1016,0.4639315609110079
1017,0.14106026486057074
1018,0.44836505960031686
1019,0.4619803197722161
1020,0.0858609714289228
1021,0.4012129939649161
1022,0.41969964399254694
1023,0.3546613369390146
1024,0.13120143492197386
1025,0.14508543495259715
1026,0.37809288418092013
1027,0.46339989369044715
1028,0.10576687313156669
1029,0.12963052178455195
1030,0.3474775631607745
